locationid,Applicant,FacilityType,cnn,LocationDescription,Address,blocklot,block,lot,permit,Status,FoodItems,X,Y,Latitude,Longitude,Schedule,dayshours,NOISent,Approved,Received,PriorPermit,ExpirationDate,Location,Fire Prevention Districts,Police Districts,Supervisor Districts,Zip Codes,Neighborhoods (old)
1337456,Liang Bai Ping,Truck,8630000,MAIN ST: FOLSOM ST to HARRISON ST (300 - 399),201 FOLSOM ST,3746002,3746,002,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015208.50366,2114965.06729,37.78814528329282,-122.39118192026297,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.78814528329282, -122.39118192026297)",6,2,9,28855,6
1337451,Liang Bai Ping,Truck,5862000,FREMONT ST: NATOMA ST to HOWARD ST (170 - 199),Assessors Block 3720/Lot001,3720001,3720,001,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6013655.829,2115559.572,37.78969136758703,-122.39659563708379,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.78969136758703, -122.39659563708379)",12,2,9,28855,6
839524,Halal Cart of San Francisco,Push Cart,8742101,MARKET ST: 01ST ST \ BUSH ST to 02ND ST (501 - 599) -- SOUTH --,555 MARKET ST,3708057,3708,057,16MFF-0136,REQUESTED,Gyro; Chicken over rice; Gyro over rice;,6012693.864,2115651.384,37.78988987820978,-122.39993041135052,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0136&ExportPDF=1&Filename=16MFF-0136_schedule.pdf,,,,20160812,0,,"(37.78988987820978, -122.39993041135052)",12,2,9,28855,6
1544281,Boulangerie La Camionnette,,5622000,FLORIDA ST: MARIPOSA ST to 18TH ST (500 - 599),500 FLORIDA ST,4018001,4018,001,21MFF-00079,REQUESTED,Bread: Pastries: Coffee: Pizza,6009153.013,2105781.027,37.762590159713945,-122.41148385548222,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00079&ExportPDF=1&Filename=21MFF-00079_schedule.pdf,,,,20210802,0,11/15/2021 12:00:00 AM,"(37.762590159713945, -122.41148385548222)",8,4,7,28859,19
1340418,Let's Be Frank,Push Cart,8393001,LINDEN ST: GOUGH ST to OCTAVIA ST (300 - 399),404 OCTAVIA ST,0817033,0817,033,19MFF-00104,EXPIRED,Hot dogs and chili,6005585.672,2110752.197,37.77603906266594,-122.42417557149162,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00104&ExportPDF=1&Filename=19MFF-00104_schedule.pdf,,,07/26/2019 12:00:00 AM,20190725,0,01/15/2021 12:00:00 AM,"(37.77603906266594, -122.42417557149162)",7,9,11,28852,10
1141511,Khalid M Malik,Push Cart,2751000,BATTERY ST: MARKET ST to BUSH ST (1 - 10),Assessors Block /Lot,,,,18MFF-0018,REQUESTED,chicken sandwich: chicken gyro: chicken biryani,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=18MFF-0018&ExportPDF=1&Filename=18MFF-0018_schedule.pdf,,,,20180412,0,,"(0.0, 0.0)",,,,,
1047771,The Chef Station,,4801101,DIVISADERO ST: OAK ST to FELL ST (401 - 499) -- WEST --,425 DIVISADERO ST,1215016,1215,016,17MFF-0202,REQUESTED,South American Peruvian Food - Ceiches: hot wok dishes: hot pastas: rice dishes: and Tapas.,6001606.909,2109860.071,37.77336405319086,-122.43787522530337,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0202&ExportPDF=1&Filename=17MFF-0202_schedule.pdf,,,,20171215,0,,"(37.77336405319086, -122.43787522530337)",15,5,11,29492,10
1332936,Mini Mobile Food Catering,Truck,2138000,ALAMEDA ST: HAMPSHIRE ST to BRYANT ST (2400 - 2599),Assessors Block 3905/Lot011,3905011,3905,011,19MFF-00041,EXPIRED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6009738.83721,2107942.1941,37.76855707131207,-122.40961023629804,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00041&ExportPDF=1&Filename=19MFF-00041_schedule.pdf,,,06/26/2019 12:00:00 AM,20190626,1,01/15/2021 12:00:00 AM,"(37.76855707131207, -122.40961023629804)",8,4,8,28853,19
1337435,Liang Bai Ping,Truck,12827000,UNDERWOOD AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1389 UNDERWOOD AVE,4811014,4811,014,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015603.925,2092728.532,37.72711043338281,-122.3882612881442,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.72711043338281, -122.3882612881442)",10,3,8,58,1
934519,Scotch Bonnet,Truck,3528000,CALIFORNIA ST: SANSOME ST to LEIDESDORFF ST (400 - 448),430 CALIFORNIA ST,0239029,0239,029,17MFF-0094,EXPIRED,Jerk chicken: curry chicken: curry goat: curry dhal: Burritos: Fish: Ox tails: rice: beans: veggies.,6012181.836,2116889.979,37.793262206923096,-122.4017890913628,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0094&ExportPDF=1&Filename=17MFF-0094_schedule.pdf,Tu/Th:6AM-8PM,,03/16/2017 12:00:00 AM,20170213,0,07/15/2018 12:00:00 AM,"(37.793262206923096, -122.4017890913628)",4,1,10,28854,6
1534033,"Off the Grid Services, LLC",,9039000,MINNA ST: SHAW ALY to 02ND ST (44 - 99),65 MINNA ST,3721124,3721,124,21MFF-00073,REQUESTED,N/A,6013132.714,2114921.258,37.7879095795372,-122.39836076940526,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00073&ExportPDF=1&Filename=21MFF-00073_schedule.pdf,,,,20210624,0,11/15/2021 12:00:00 AM,"(37.7879095795372, -122.39836076940526)",12,2,9,28855,6
1337449,Liang Bai Ping,Truck,4908000,DONNER AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1450 DONNER AVE,4882025,4882,025,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014749.836,2091269.372,37.72305650933894,-122.39111194064196,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.72305650933894, -122.39111194064196)",10,3,8,58,1
1337452,Liang Bai Ping,Truck,6540000,GRIFFITH ST: QUESADA AVE to REVERE AVE (1300 - 1399),1300 GRIFFITH ST,4763047,4763,047,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017681.819,2092678.013,37.727086633951366,-122.38107444874923,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.727086633951366, -122.38107444874923)",10,3,8,58,1
1332945,Mini Mobile Food Catering,Truck,6711000,HARRISON ST: FREMONT ST \ I-80 W OFF RAMP to 01ST ST \ I-80 E ON RAMP (400 - 499),401 HARRISON ST,3765001,3765,001,19MFF-00041,EXPIRED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00041&ExportPDF=1&Filename=19MFF-00041_schedule.pdf,,,06/26/2019 12:00:00 AM,20190626,1,01/15/2021 12:00:00 AM,"(0.0, 0.0)",,,,,
1337444,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1440 BANCROFT AVE,4850019,4850,019,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015156.082,2091667.743,37.72417289276133,-122.38973542901097,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.72417289276133, -122.38973542901097)",10,3,8,58,1
1337438,Liang Bai Ping,Truck,13139000,VAN DYKE AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1337 VAN DYKE AVE,4828029,4828,029,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015726.539,2092412.506,37.7262494817986,-122.38781536801433,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.7262494817986, -122.38781536801433)",10,3,8,58,1
1332935,Mini Mobile Food Catering,Truck,110000,01ST ST: CLEMENTINA ST to FOLSOM ST (245 - 299),245 01ST ST,3737012,3737,012,19MFF-00041,EXPIRED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6014220.898,2114895.75,37.7879000978181,-122.39459403620495,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00041&ExportPDF=1&Filename=19MFF-00041_schedule.pdf,,,06/26/2019 12:00:00 AM,20190626,1,01/15/2021 12:00:00 AM,"(37.7879000978181, -122.39459403620495)",6,2,9,28855,6
1336740,Quan Catering,Truck,3285000,BRYANT ST: 04TH ST \ I-80 E OFF RAMP to 05TH ST \ I-80 E ON RAMP (600 - 699),645 BRYANT ST,3777051,3777,051,19MFF-00055,EXPIRED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6012924.199,2111413.539,37.778266576694556,-122.3988359224453,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00055&ExportPDF=1&Filename=19MFF-00055_schedule.pdf,,,07/10/2019 12:00:00 AM,20190710,1,01/15/2021 12:00:00 AM,"(37.778266576694556, -122.3988359224453)",6,2,9,28856,34
812018,SF Street Food,Truck,9094000,MISSION ST: ANNIE ST to 03RD ST (663 - 699),667 MISSION ST,3722067,3722,067,16MFF-0126,REQUESTED,Chicken Tikka Masala: Vegetarian Rice Plate: Burritos: Tacos: Mango Lassi,6012350.571,2114444.914,37.7865580501799,-122.40103337534973,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0126&ExportPDF=1&Filename=16MFF-0126_schedule.pdf,,,,20160531,0,,"(37.7865580501799, -122.40103337534973)",12,2,9,28855,6
931094,Swell Cream & Coffee,Truck,12410000,TARAVAL ST: 34TH AVE to 35TH AVE (2400 - 2499),2450 TARAVAL ST,2363022,2363,022,17MFF-0002,REQUESTED,Ice cream: coffee: pastries,5985532.259,2098975.331,37.74255037355925,-122.49267708221483,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=17MFF-0002&ExportPDF=1&Filename=17MFF-0002_schedule.pdf,,,,20170130,0,01/30/2018 12:00:00 AM,"(37.74255037355925, -122.49267708221483)",1,8,3,29491,35
1336742,Quan Catering,Truck,3524000,CALIFORNIA ST: DRUMM ST to DAVIS ST (1 - 99),50 CALIFORNIA ST,0235022,0235,022,19MFF-00055,EXPIRED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6013470.754,2117151.885,37.79405318373291,-122.39734769332577,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00055&ExportPDF=1&Filename=19MFF-00055_schedule.pdf,,,07/10/2019 12:00:00 AM,20190710,1,01/15/2021 12:00:00 AM,"(37.79405318373291, -122.39734769332577)",4,1,10,28860,6
1265607,"San Francisco Carts & Concessions, Inc. DBA Stanley's Steamers Hot Dogs",Push Cart,6109000,GEARY ST: STOCKTON ST to POWELL ST (200 - 299),Assessors Block /Lot,,,,19MFF-00001,REQUESTED,American Food: Hot dogs: pretzels: ice cream: salads: beverages: sandwiches: soup: coffee: pastries:etc.,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00001&ExportPDF=1&Filename=19MFF-00001_schedule.pdf,,,,20190107,0,01/07/2020 12:00:00 AM,"(0.0, 0.0)",,,,,
1332943,Mini Mobile Food Catering,Truck,5864000,FREMONT ST: FOLSOM ST to HARRISON ST \ I-80 W OFF RAMP (300 - 399),350 FREMONT ST,3748007,3748,007,19MFF-00041,EXPIRED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6014680.389,2114586.51,37.787076530384326,-122.39298262422754,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00041&ExportPDF=1&Filename=19MFF-00041_schedule.pdf,,,06/26/2019 12:00:00 AM,20190626,1,01/15/2021 12:00:00 AM,"(37.787076530384326, -122.39298262422754)",6,2,9,28855,6
1332949,Mini Mobile Food Catering,Truck,8958000,MENDELL ST: GALVEZ AVE to HUDSON AVE (600 - 699),620 MENDELL ST,5254002,5254,002,19MFF-00041,EXPIRED,Cold Truck: Corn Dogs: Noodle Soups: Candy: Pre-packaged Snacks: Sandwiches: Chips: Coffee: Tea: Various Beverages,6016250.092,2097183.501,37.739378669437315,-122.38633794515339,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00041&ExportPDF=1&Filename=19MFF-00041_schedule.pdf,,,06/26/2019 12:00:00 AM,20190626,1,01/15/2021 12:00:00 AM,"(37.739378669437315, -122.38633794515339)",10,3,8,58,1
840504,Taqueria Lolita,Truck,5336000,EVANS AVE: QUINT ST to RANKIN ST (1700 - 1799),750 PHELPS ST,5280001,5280,001,16MFF-0128,SUSPEND,Tacos: burritos: quesadillas: combination plates: tortas: tostadas,6014320.244,2097246.796,37.73944545286909,-122.39301498669842,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=16MFF-0128&ExportPDF=1&Filename=16MFF-0128_schedule.pdf,Mo-We:7AM-3PM,,08/01/2017 12:00:00 AM,20160622,0,03/15/2018 12:00:00 AM,"(37.73944545286909, -122.39301498669842)",10,3,8,58,1
1337437,Liang Bai Ping,Truck,13139000,VAN DYKE AVE: INGALLS ST to JENNINGS ST (1300 - 1399),1370 VAN DYKE AVE,4811013,4811,013,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015684.099,2092668.764,37.72695076437817,-122.3879799562619,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.72695076437817, -122.3879799562619)",10,3,8,58,1
1336743,Quan Catering,Truck,51657000,ALANA WAY: COUNTY LINE intersection,151 EXECUTIVE PARK BLVD,4991089,4991,089,19MFF-00055,EXPIRED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00055&ExportPDF=1&Filename=19MFF-00055_schedule.pdf,,,07/10/2019 12:00:00 AM,20190710,1,01/15/2021 12:00:00 AM,"(0.0, 0.0)",,,,,
1337433,Liang Bai Ping,Truck,12570000,THOMAS AVE: HAWES ST to INGALLS ST (1200 - 1299),1212 THOMAS AVE,4792029,4792,029,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6016791.103,2092542.294,37.7266647697066,-122.38414422460619,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.7266647697066, -122.38414422460619)",10,3,8,58,1
1336737,Quan Catering,Truck,2826101,BAY SHORE BLVD: VISITACION AVE to SUNNYDALE AVE (2501 - 2599) -- EAST --,2555 BAY SHORE BLVD,5100002,5100,002,19MFF-00055,EXPIRED,Cold Truck: Soft drinks: cup cakes: potato chips: cookies: gum: sandwiches (hot & cold): peanuts: muffins: coff (hot & cold): water: juice: yoplait: milk: orange juice: sunflower seeds: can foods: burritos: buscuits: chimichangas: rice krispies,6010877.081,2086365.377,37.70937546400143,-122.40415437850858,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00055&ExportPDF=1&Filename=19MFF-00055_schedule.pdf,,,07/10/2019 12:00:00 AM,20190710,1,01/15/2021 12:00:00 AM,"(37.70937546400143, -122.40415437850858)",10,3,8,309,1
1351263,Isidoro Serrano,Push Cart,1108000,21ST ST: CAPP ST to MISSION ST (3150 - 3199),2501 MISSION ST,3615070,3615,070,19MFF-00075,EXPIRED,,6007059.55277,2103743.32313,37.756877451535736,-122.41857988947626,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00075&ExportPDF=1&Filename=19MFF-00075_schedule.pdf,,,11/04/2019 12:00:00 AM,20190712,0,01/15/2021 12:00:00 AM,"(37.756877451535736, -122.41857988947626)",2,4,7,28859,19
735315,Ziaurehman Amini,Push Cart,4969000,DRUMM ST: MARKET ST to CALIFORNIA ST (1 - 6),1 CALIFORNIA ST,0264004,0264,004,15MFF-0159,REQUESTED,,6013552.57,2116844.5,37.793213731663414,-122.39704303671823,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=15MFF-0159&ExportPDF=1&Filename=15MFF-0159_schedule.pdf,,,,20151231,0,03/15/2016 12:00:00 AM,"(37.793213731663414, -122.39704303671823)",4,1,10,28860,6
1337445,Liang Bai Ping,Truck,2709000,BANCROFT AVE: INGALLS ST to JENNINGS ST (1400 - 1499),1460 BANCROFT AVE,4850038,4850,038,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6015035.87862,2091757.70466,37.72441324329633,-122.39015723961076,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.72441324329633, -122.39015723961076)",10,3,8,58,1
1337446,Liang Bai Ping,Truck,2710000,BANCROFT AVE: JENNINGS ST to KEITH ST (1500 - 1599),1555 BANCROFT AVE,4880001,4880,001,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6014646.012,2091759.86,37.72439752974338,-122.39150511638297,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.72439752974338, -122.39150511638297)",10,3,8,58,1
1515719,Treats by the Bay LLC,Truck,19987000,04TH ST: NELSON RISING LN to GENE FRIEND WAY (1500 - 1599),1550 04TH ST,8711007,8711,007,21MFF-00050,REQUESTED,Prepackaged Kettle Corn,6014983.88328,2108042.28534,37.769124412168054,-122.39147491124585,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=21MFF-00050&ExportPDF=1&Filename=21MFF-00050_schedule.pdf,,,,20210401,0,11/15/2021 12:00:00 AM,"(37.769124412168054, -122.39147491124585)",14,3,9,310,20
1344203,"Bay Area Dots, LLC",Push Cart,25524000,TAYLOR ST: BAY ST intersection,567 BAY ST,0043001,0043,001,19MFF-00117,REQUESTED,Hot dogs: condiments: soft pretzels: soft drinks: coffee: cold beverages: pastries: bakery goods: cookies: ice cream: candy: soups: churros: chestnuts: nuts: fresh fruit: fruit juices: desserts: potato chips and popcorn.,,,0,0,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00117&ExportPDF=1&Filename=19MFF-00117_schedule.pdf,,,,20190802,1,07/15/2020 12:00:00 AM,"(0.0, 0.0)",,,,,
1337454,Liang Bai Ping,Truck,6792000,HAWES ST: SHAFTER AVE to THOMAS AVE (1500 - 1599),1153 SHAFTER AVE,4793006,4793,006,19MFF-00079,EXPIRED,Cold Truck: Pre-packaged sandwiches: snacks: fruit: various beverages,6017053.425,2092471.602,37.72648516321647,-122.38323245870731,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00079&ExportPDF=1&Filename=19MFF-00079_schedule.pdf,,,07/12/2019 12:00:00 AM,20190712,1,01/15/2021 12:00:00 AM,"(37.72648516321647, -122.38323245870731)",10,3,8,58,1
1400796,El Calamar Perubian Food Truck,Truck,1329000,24TH ST: UTAH ST to POTRERO AVE (2600 - 2699),2615 24TH ST,4264019A,4264,019A,20MFF-00002,REQUESTED,Lomo Saltado: Jalea: Ceviche: Calamari Tilapia Plates: Chicken: Soda: Water.,6010762.925,2102188.055,37.75281482922111,-122.40566264191837,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=20MFF-00002&ExportPDF=1&Filename=20MFF-00002_schedule.pdf,,,,20200127,0,01/31/2021 12:00:00 AM,"(37.75281482922111, -122.40566264191837)",10,4,8,28859,19
1340417,Let's Be Frank,Push Cart,6816000,HAYES ST: GOUGH ST to OCTAVIA ST (400 - 499),425 HAYES ST,0817025,0817,025,19MFF-00104,EXPIRED,Hot dogs and chili,6005815.064,2110939.717,37.776566896519526,-122.42339537672727,http://bsm.sfdpw.org/PermitsTracker/reports/report.aspx?title=schedule&report=rptSchedule&params=permit=19MFF-00104&ExportPDF=1&Filename=19MFF-00104_schedule.pdf,,,07/26/2019 12:00:00 AM,20190725,0,01/15/2021 12:00:00 AM,"(37.776566896519526, -122.42339537672727)",7,9,11,28852,10
